123456,EMP CONFIRMED,2021-10-02 13:09:29.752
123456,GET CUST INFO,2021-10-02 13:09:31.972
123456,CONNECTED CUST DB,2021-10-02 13:09:31.988
123456,CUST CONFIRMED,2021-10-02 13:09:31.988
123456,SERVICE TYPE SELECTED,2021-10-02 13:09:37.553
123456,LOGIN,2021-10-02 13:12:49.875
123456,CONNECTED EMP DB,2021-10-02 13:12:49.894
123456,EMP CONFIRMED,2021-10-02 13:12:49.935
123456,GET CUST INFO,2021-10-02 13:12:51.900
123456,CONNECTED CUST DB,2021-10-02 13:12:51.916
123456,CUST CONFIRMED,2021-10-02 13:12:51.916
123456,CONNECTED SERV DB,2021-10-02 13:12:57.045
123456,SERVICE TYPE SELECTED,2021-10-02 13:12:57.053
123456,SERVICE ADDED,2021-10-02 13:12:57.082
123456,LOGIN,2021-10-02 13:18:02.047
123456,CONNECTED EMP DB,2021-10-02 13:18:02.062
123456,EMP CONFIRMED,2021-10-02 13:18:02.095
123456,GET CUST INFO,2021-10-02 13:18:04.377
123456,CONNECTED CUST DB,2021-10-02 13:18:04.393
123456,CUST CONFIRMED,2021-10-02 13:18:04.393
123456,CONNECTED SERV DB,2021-10-02 13:18:06.598
123456,SERVICE TYPE SELECTED,2021-10-02 13:18:06.606
123456,SERVICE ADDED,2021-10-02 13:18:06.630
123456,LOGIN,2021-10-02 14:19:11.082
123456,CONNECTED EMP DB,2021-10-02 14:19:11.102
123456,EMP CONFIRMED,2021-10-02 14:19:11.150
123456,GET CUST INFO,2021-10-02 14:19:15.812
123456,CONNECTED CUST DB,2021-10-02 14:19:15.834
123456,CUST CONFIRMED,2021-10-02 14:19:15.842
123456,LOGIN,2021-10-02 20:20:59.505
123456,CONNECTED EMP DB,2021-10-02 20:20:59.524
123456,EMP CONFIRMED,2021-10-02 20:20:59.537
123456,GET EMP INFO,2021-10-02 20:20:59.539
123456,LOGOUT,2021-10-02 20:20:59.541
123456,LOGIN,2021-10-02 20:21:12.432
123456,CONNECTED EMP DB,2021-10-02 20:21:12.440
123456,EMP CONFIRMED,2021-10-02 20:21:12.442
123456,CONNECTED CUST DB,2021-10-02 20:21:12.447
123456,CUSTOMER ADDED,2021-10-02 20:22:15.184
123456,GET CUST INFO,2021-10-02 20:22:23.727
123456,CONNECTED CUST DB,2021-10-02 20:22:23.735
123456,CUST CONFIRMED,2021-10-02 20:22:23.739
123456,LOGIN,2021-10-02 20:22:41.029
123456,CONNECTED EMP DB,2021-10-02 20:22:41.037
123456,EMP CONFIRMED,2021-10-02 20:22:41.040
123456,GET CUST INFO,2021-10-02 20:22:50.288
123456,CONNECTED CUST DB,2021-10-02 20:22:50.296
123456,CUST CONFIRMED,2021-10-02 20:22:50.299
123456,CONNECTED ACCT DB,2021-10-02 20:22:50.304
123456,CUSTOMER ACCT CONFIRMED,2021-10-02 20:22:50.307
123456,ACCT TYPE SELECTED,2021-10-02 20:22:58.070
123456,RETRIEVED BALANCE,2021-10-02 20:22:58.078
123456,CONNECTED ACCT DB,2021-10-02 20:22:58.083
123456,CUSTOMER ACCT CONFIRMED,2021-10-02 20:22:58.086
123456,ACCT TYPE SELECTED,2021-10-02 20:23:10.289
123456,COMPLETED TRANSACTION,2021-10-02 20:23:19.197
123456,COMPLETED DEPOSIT,2021-10-02 20:23:19.200
123456,CONNECTED ACCT DB,2021-10-02 20:23:19.205
123456,CUSTOMER ACCT CONFIRMED,2021-10-02 20:23:19.208
123456,ACCT TYPE SELECTED,2021-10-02 20:23:34.136
123456,COMPLETED TRANSACTION,2021-10-02 20:23:41.676
123456,COMPLETED WITHDRAWAL,2021-10-02 20:23:41.679
123456,LOGIN,2021-10-02 20:23:51.273
123456,CONNECTED EMP DB,2021-10-02 20:23:51.281
123456,EMP CONFIRMED,2021-10-02 20:23:51.284
123456,GET CUST INFO,2021-10-02 20:23:58.509
123456,CONNECTED CUST DB,2021-10-02 20:23:58.517
123456,CUST CONFIRMED,2021-10-02 20:23:58.520
123456,CONNECTED SERV DB,2021-10-02 20:24:07.770
123456,SERVICE TYPE SELECTED,2021-10-02 20:24:07.774
123456,SERVICE ADDED,2021-10-02 20:24:07.779
123456,LOGIN,2021-10-02 21:06:48.615
123456,CONNECTED EMP DB,2021-10-02 21:06:48.635
123456,EMP CONFIRMED,2021-10-02 21:06:48.661
123456,GET EMP INFO,2021-10-02 21:06:48.664
123456,LOGOUT,2021-10-02 21:06:48.667
123456,LOGIN,2021-10-02 21:07:00.548
123456,CONNECTED EMP DB,2021-10-02 21:07:00.560
123456,EMP CONFIRMED,2021-10-02 21:07:00.564
123456,CONNECTED CUST DB,2021-10-02 21:07:00.568
123456,CUSTOMER ADDED,2021-10-02 21:07:40.440
123456,GET CUST INFO,2021-10-02 21:08:02.251
123456,CONNECTED CUST DB,2021-10-02 21:08:02.271
123456,CUST CONFIRMED,2021-10-02 21:08:02.275
123456,GET CUST INFO,2021-10-02 21:11:50.046
123456,CONNECTED CUST DB,2021-10-02 21:11:50.054
123456,CUST CONFIRMED,2021-10-02 21:11:50.057
123456,GET CUST INFO,2021-10-02 21:12:06.713
123456,CONNECTED CUST DB,2021-10-02 21:12:06.720
123456,CUST CONFIRMED,2021-10-02 21:12:06.733
123456,GET CUST INFO,2021-10-02 21:12:41.253
123456,CONNECTED CUST DB,2021-10-02 21:12:41.270
123456,CUST CONFIRMED,2021-10-02 21:12:41.270
123456,LOGIN,2021-10-02 21:22:19.503
123456,CONNECTED EMP DB,2021-10-02 21:22:19.511
123456,EMP CONFIRMED,2021-10-02 21:22:19.514
123456,LOGIN,2021-10-02 21:23:02.811
123456,CONNECTED EMP DB,2021-10-02 21:23:02.820
123456,EMP CONFIRMED,2021-10-02 21:23:02.831
123456,LOGIN,2021-10-02 21:25:33.707
123456,CONNECTED EMP DB,2021-10-02 21:25:33.716
123456,EMP CONFIRMED,2021-10-02 21:25:33.724
123456,GET EMP INFO,2021-10-02 21:25:33.724
123456,LOGOUT,2021-10-02 21:25:33.724
123456,LOGIN,2021-10-02 21:25:40.213
123456,CONNECTED EMP DB,2021-10-02 21:25:40.221
123456,EMP CONFIRMED,2021-10-02 21:25:40.224
123456,CONNECTED CUST DB,2021-10-02 21:25:40.237
123456,CUSTOMER ADDED,2021-10-02 21:26:28.215
123456,GET CUST INFO,2021-10-02 21:26:48.874
123456,CONNECTED CUST DB,2021-10-02 21:26:48.891
123456,CUST CONFIRMED,2021-10-02 21:26:48.895
123456,LOGIN,2021-10-02 21:26:54.845
123456,CONNECTED EMP DB,2021-10-02 21:26:54.846
123456,EMP CONFIRMED,2021-10-02 21:26:54.846
123456,GET CUST INFO,2021-10-02 21:27:00.537
123456,CONNECTED CUST DB,2021-10-02 21:27:00.538
123456,CUST CONFIRMED,2021-10-02 21:27:00.538
123456,CONNECTED ACCT DB,2021-10-02 21:27:00.538
123456,CUSTOMER ACCT NOT FOUND,2021-10-02 21:27:00.555
123456,CONNECTED ACCT DB,2021-10-02 21:27:00.559
123456,CUSTOMER ACCT NOT FOUND,2021-10-02 21:27:00.561
123456,CONNECTED ACCT DB,2021-10-02 21:27:00.565
123456,CUSTOMER ACCT NOT FOUND,2021-10-02 21:27:00.568
123456,LOGIN,2021-10-02 21:30:11.619
123456,CONNECTED EMP DB,2021-10-02 21:30:11.627
123456,EMP CONFIRMED,2021-10-02 21:30:11.630
123456,GET CUST INFO,2021-10-02 21:30:20.976
123456,CONNECTED CUST DB,2021-10-02 21:30:20.983
123456,CUST CONFIRMED,2021-10-02 21:30:20.997
12345,LOGIN,2021-10-02 21:38:43.922
12345,CONNECTED EMP DB,2021-10-02 21:38:43.923
12345,EMP NOT FOUND,2021-10-02 21:38:43.923
123456,LOGIN,2021-10-02 21:45:33.925
123456,CONNECTED EMP DB,2021-10-02 21:45:33.928
123456,EMP NOT FOUND,2021-10-02 21:45:33.928
123456,LOGIN,2021-10-02 21:46:36.209
123456,CONNECTED EMP DB,2021-10-02 21:46:36.217
123456,EMP NOT FOUND,2021-10-02 21:46:36.220
12345,LOGIN,2021-10-02 21:50:45.992
12345,CONNECTED EMP DB,2021-10-02 21:50:46.002
12345,EMP NOT FOUND,2021-10-02 21:50:46.011
12345,LOGIN,2021-10-02 21:51:15.324
12345,CONNECTED EMP DB,2021-10-02 21:51:15.333
12345,EMP NOT FOUND,2021-10-02 21:51:15.343
123456,LOGIN,2021-10-02 22:00:19.300
123456,CONNECTED EMP DB,2021-10-02 22:00:19.309
123456,EMP CONFIRMED,2021-10-02 22:00:19.319
123456,LOGIN,2021-10-02 22:00:19.322
123456,CONNECTED EMP DB,2021-10-02 22:00:19.326
123456,EMP CONFIRMED,2021-10-02 22:00:19.329
123456,LOGIN,2021-10-02 22:00:19.331
123456,CONNECTED EMP DB,2021-10-02 22:00:19.335
123456,EMP CONFIRMED,2021-10-02 22:00:19.338
123456,GET EMP INFO,2021-10-02 22:00:19.357
123456,LOGOUT,2021-10-02 22:00:19.359
123456,LOGIN,2021-10-02 22:00:28.270
123456,CONNECTED EMP DB,2021-10-02 22:00:28.278
123456,EMP CONFIRMED,2021-10-02 22:00:28.281
123456,CONNECTED CUST DB,2021-10-02 22:00:28.286
123456,CUSTOMER ADDED,2021-10-02 22:01:03.933
123456,GET CUST INFO,2021-10-02 22:01:12.077
123456,CONNECTED CUST DB,2021-10-02 22:01:12.078
123456,CUST CONFIRMED,2021-10-02 22:01:12.078
123456,LOGIN,2021-10-02 22:01:18.575
123456,CONNECTED EMP DB,2021-10-02 22:01:18.583
123456,EMP CONFIRMED,2021-10-02 22:01:18.586
123456,GET CUST INFO,2021-10-02 22:01:44.729
123456,CONNECTED CUST DB,2021-10-02 22:01:44.737
123456,CUST CONFIRMED,2021-10-02 22:01:44.740
123456,GET CUST INFO,2021-10-02 22:01:44.743
123456,CONNECTED CUST DB,2021-10-02 22:01:44.747
123456,CUST CONFIRMED,2021-10-02 22:01:44.750
123456,GET CUST INFO,2021-10-02 22:01:44.753
123456,CONNECTED CUST DB,2021-10-02 22:01:44.757
123456,CUST CONFIRMED,2021-10-02 22:01:44.759
123456,CONNECTED ACCT DB,2021-10-02 22:01:44.780
123456,CUSTOMER ACCT CONFIRMED,2021-10-02 22:01:44.785
123456,ACCT TYPE SELECTED,2021-10-02 22:01:51.720
123456,RETRIEVED BALANCE,2021-10-02 22:01:51.729
123456,CONNECTED ACCT DB,2021-10-02 22:01:51.735
123456,CUSTOMER ACCT CONFIRMED,2021-10-02 22:01:51.738
123456,ACCT TYPE SELECTED,2021-10-02 22:02:02.981
123456,COMPLETED TRANSACTION,2021-10-02 22:02:19.680
123456,COMPLETED DEPOSIT,2021-10-02 22:02:19.683
123456,CONNECTED ACCT DB,2021-10-02 22:02:19.688
123456,CUSTOMER ACCT CONFIRMED,2021-10-02 22:02:19.691
123456,ACCT TYPE SELECTED,2021-10-02 22:02:30.462
123456,COMPLETED TRANSACTION,2021-10-02 22:02:38.363
123456,COMPLETED WITHDRAWAL,2021-10-02 22:02:38.370
123456,LOGIN,2021-10-02 22:02:46.548
123456,CONNECTED EMP DB,2021-10-02 22:02:46.555
123456,EMP CONFIRMED,2021-10-02 22:02:46.559
123456,GET CUST INFO,2021-10-02 22:02:57.054
123456,CONNECTED CUST DB,2021-10-02 22:02:57.062
123456,CUST CONFIRMED,2021-10-02 22:02:57.065
123456,LOGIN,2021-10-02 22:06:58.319
123456,CONNECTED EMP DB,2021-10-02 22:06:58.322
123456,EMP CONFIRMED,2021-10-02 22:06:58.339
123456,GET CUST INFO,2021-10-02 22:07:07.327
123456,CONNECTED CUST DB,2021-10-02 22:07:07.334
123456,CUST CONFIRMED,2021-10-02 22:07:07.337
123456,CONNECTED SERV DB,2021-10-02 22:07:31.211
123456,SERVICE TYPE SELECTED,2021-10-02 22:07:31.214
123456,SERVICE TYPE SELECTED,2021-10-02 22:07:31.218
123456,SERVICE TYPE SELECTED,2021-10-02 22:07:31.220
123456,SERVICE ADDED,2021-10-02 22:07:31.226
123456,LOGIN,2021-10-02 22:55:52.087
123456,CONNECTED EMP DB,2021-10-02 22:55:52.095
123456,EMP CONFIRMED,2021-10-02 22:55:52.105
123456,GET EMP INFO,2021-10-02 22:55:52.108
123456,LOGOUT,2021-10-02 22:55:52.109
123456,LOGIN,2021-10-02 22:56:17.897
123456,CONNECTED EMP DB,2021-10-02 22:56:17.904
123456,EMP CONFIRMED,2021-10-02 22:56:17.914
123456,GET EMP INFO,2021-10-02 22:56:17.917
123456,LOGOUT,2021-10-02 22:56:17.919
123456,LOGIN,2021-10-02 22:56:26.680
123456,CONNECTED EMP DB,2021-10-02 22:56:26.687
123456,EMP CONFIRMED,2021-10-02 22:56:26.690
123456,CONNECTED CUST DB,2021-10-02 22:56:26.713
123456,CUSTOMER ADDED,2021-10-02 22:58:11.495
123456,GET CUST INFO,2021-10-02 22:58:19.393
123456,CONNECTED CUST DB,2021-10-02 22:58:19.399
123456,CUST CONFIRMED,2021-10-02 22:58:19.402
123456,LOGIN,2021-10-02 22:58:26.555
123456,CONNECTED EMP DB,2021-10-02 22:58:26.562
123456,EMP CONFIRMED,2021-10-02 22:58:26.565
123456,GET CUST INFO,2021-10-02 22:58:31.130
123456,CONNECTED CUST DB,2021-10-02 22:58:31.130
123456,CUST CONFIRMED,2021-10-02 22:58:31.130
123456,CONNECTED ACCT DB,2021-10-02 22:58:31.130
123456,CUSTOMER ACCT CONFIRMED,2021-10-02 22:58:31.147
123456,ACCT TYPE SELECTED,2021-10-02 22:58:35.104
123456,RETRIEVED BALANCE,2021-10-02 22:58:35.111
123456,CONNECTED ACCT DB,2021-10-02 22:58:35.113
123456,CUSTOMER ACCT CONFIRMED,2021-10-02 22:58:35.113
123456,ACCT TYPE SELECTED,2021-10-02 22:58:43.530
123456,COMPLETED TRANSACTION,2021-10-02 22:58:56.168
123456,COMPLETED DEPOSIT,2021-10-02 22:58:56.171
123456,CONNECTED ACCT DB,2021-10-02 22:58:56.176
123456,CUSTOMER ACCT CONFIRMED,2021-10-02 22:58:56.178
123456,ACCT TYPE SELECTED,2021-10-02 22:59:00.622
123456,COMPLETED TRANSACTION,2021-10-02 22:59:04.554
123456,COMPLETED WITHDRAWAL,2021-10-02 22:59:04.557
123456,LOGIN,2021-10-02 22:59:09.091
123456,CONNECTED EMP DB,2021-10-02 22:59:09.097
123456,EMP CONFIRMED,2021-10-02 22:59:09.101
123456,GET CUST INFO,2021-10-02 22:59:16.623
123456,CONNECTED CUST DB,2021-10-02 22:59:16.624
123456,CUST CONFIRMED,2021-10-02 22:59:16.624
123456,CONNECTED SERV DB,2021-10-02 22:59:22.638
123456,SERVICE TYPE SELECTED,2021-10-02 22:59:22.640
123456,SERVICE ADDED,2021-10-02 22:59:22.651
123456,LOGIN,2021-10-02 23:33:13.681
123456,CONNECTED EMP DB,2021-10-02 23:33:13.689
123456,EMP CONFIRMED,2021-10-02 23:33:13.699
123456,GET EMP INFO,2021-10-02 23:33:13.702
123456,LOGOUT,2021-10-02 23:33:13.704
